,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,R12-T77,R12-T95,R12-T119,R12-T216,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
686,FW510-R12_contig_1_467,K00626,Metabolism,Xenobiotics biodegradation and metabolism,Benzoate degradation,"ACAT, atoB; acetyl-CoA C-acetyltransferase",ko09100,ko09111,ko00362,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
687,FW510-R12_contig_1_467,K00626,Environmental Information Processing,Signal transduction,Two-component system,"ACAT, atoB; acetyl-CoA C-acetyltransferase",ko09130,ko09132,ko02020,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
688,FW510-R12_contig_1_467,K00626,Organismal Systems,Digestive system,Fat digestion and absorption,"ACAT, atoB; acetyl-CoA C-acetyltransferase",ko09150,ko09154,ko04975,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
689,FW510-R12_contig_1_467,K00626,Brite Hierarchies,Protein families: signaling and cellular processes,Exosome,"ACAT, atoB; acetyl-CoA C-acetyltransferase",ko09180,ko09183,ko04147,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
690,FW510-R12_contig_1_467,K00869,Metabolism,Metabolism of terpenoids and polyketides,Terpenoid backbone biosynthesis,"MVK, mvaK1; mevalonate kinase",ko09100,ko09109,ko00900,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
691,FW510-R12_contig_1_467,K00869,Cellular Processes,Transport and catabolism,Peroxisome,"MVK, mvaK1; mevalonate kinase",ko09140,ko09141,ko04146,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
692,FW510-R12_contig_1_467,K01641,Metabolism,Carbohydrate metabolism,Butanoate metabolism,HMGCS; hydroxymethylglutaryl-CoA synthase,ko09100,ko09101,ko00650,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
693,FW510-R12_contig_1_467,K01641,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine degradation",HMGCS; hydroxymethylglutaryl-CoA synthase,ko09100,ko09105,ko00280,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
694,FW510-R12_contig_1_467,K01641,Metabolism,Metabolism of terpenoids and polyketides,Terpenoid backbone biosynthesis,HMGCS; hydroxymethylglutaryl-CoA synthase,ko09100,ko09109,ko00900,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
695,FW510-R12_contig_1_467,K01641,Organismal Systems,Endocrine system,PPAR signaling pathway,HMGCS; hydroxymethylglutaryl-CoA synthase,ko09150,ko09152,ko03320,0.5946118906421538,0.30794635533173165,-0.2797707096163126,-2.3870144445682024,1.009872010066763,0.8534897703922402,-0.1551515421252137,0.056016669876838815
696,FW510-R12_contig_1_468,K00869,Metabolism,Metabolism of terpenoids and polyketides,Terpenoid backbone biosynthesis,"MVK, mvaK1; mevalonate kinase",ko09100,ko09109,ko00900,0.31010302552443353,0.33702299156028254,-0.07557019587112214,-2.5943395294909246,0.5376034610382499,0.5999349362594975,0.36146192432473245,0.523783386654853
697,FW510-R12_contig_1_468,K00869,Cellular Processes,Transport and catabolism,Peroxisome,"MVK, mvaK1; mevalonate kinase",ko09140,ko09141,ko04146,0.31010302552443353,0.33702299156028254,-0.07557019587112214,-2.5943395294909246,0.5376034610382499,0.5999349362594975,0.36146192432473245,0.523783386654853
698,FW510-R12_contig_1_468,K00938,Metabolism,Metabolism of terpenoids and polyketides,Terpenoid backbone biosynthesis,"E2.7.4.2, mvaK2; phosphomevalonate kinase",ko09100,ko09109,ko00900,0.31010302552443353,0.33702299156028254,-0.07557019587112214,-2.5943395294909246,0.5376034610382499,0.5999349362594975,0.36146192432473245,0.523783386654853
699,FW510-R12_contig_1_468,K16190,Metabolism,Carbohydrate metabolism,Pentose and glucuronate interconversions,GLCAK; glucuronokinase,ko09100,ko09101,ko00040,0.31010302552443353,0.33702299156028254,-0.07557019587112214,-2.5943395294909246,0.5376034610382499,0.5999349362594975,0.36146192432473245,0.523783386654853
700,FW510-R12_contig_1_468,K16190,Metabolism,Carbohydrate metabolism,Ascorbate and aldarate metabolism,GLCAK; glucuronokinase,ko09100,ko09101,ko00053,0.31010302552443353,0.33702299156028254,-0.07557019587112214,-2.5943395294909246,0.5376034610382499,0.5999349362594975,0.36146192432473245,0.523783386654853
701,FW510-R12_contig_1_468,K16190,Metabolism,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,GLCAK; glucuronokinase,ko09100,ko09101,ko00520,0.31010302552443353,0.33702299156028254,-0.07557019587112214,-2.5943395294909246,0.5376034610382499,0.5999349362594975,0.36146192432473245,0.523783386654853
702,FW510-R12_contig_1_469,K01597,Metabolism,Metabolism of terpenoids and polyketides,Terpenoid backbone biosynthesis,"MVD, mvaD; diphosphomevalonate decarboxylase",ko09100,ko09109,ko00900,0.1176934059189359,0.18256058851489265,0.009389185405275485,-2.4910597391695846,0.07222197819243766,0.3240094890083969,1.0404303678961064,0.7447547242335184
780,FW510-R12_contig_1_537,K08282,Not Included in Pathway or Brite,Unclassified: metabolism,Enzymes with EC,E2.7.11.1; non-specific serine/threonine protein kinase,ko09190,ko09191,ko99980,1.1077385468696104,0.24077504924140855,-0.18158380074658537,-2.4628702914277176,0.38686405839172516,0.3440946431339627,-0.02457000968852183,0.5895518042261207
781,FW510-R12_contig_1_538,K00031,Metabolism,Carbohydrate metabolism,Citrate cycle (TCA cycle),"IDH1, IDH2, icd; isocitrate dehydrogenase",ko09100,ko09101,ko00020,1.2681499235055749,0.43366141951523,-0.08366286529744645,-2.3186429522915715,-0.23045879524435678,-0.1795563672269093,0.3116759224719893,0.7988337145675037
782,FW510-R12_contig_1_538,K00031,Metabolism,Energy metabolism,Carbon fixation pathways in prokaryotes,"IDH1, IDH2, icd; isocitrate dehydrogenase",ko09100,ko09102,ko00720,1.2681499235055749,0.43366141951523,-0.08366286529744645,-2.3186429522915715,-0.23045879524435678,-0.1795563672269093,0.3116759224719893,0.7988337145675037
783,FW510-R12_contig_1_538,K00031,Metabolism,Metabolism of other amino acids,Glutathione metabolism,"IDH1, IDH2, icd; isocitrate dehydrogenase",ko09100,ko09106,ko00480,1.2681499235055749,0.43366141951523,-0.08366286529744645,-2.3186429522915715,-0.23045879524435678,-0.1795563672269093,0.3116759224719893,0.7988337145675037
784,FW510-R12_contig_1_538,K00031,Cellular Processes,Transport and catabolism,Peroxisome,"IDH1, IDH2, icd; isocitrate dehydrogenase",ko09140,ko09141,ko04146,1.2681499235055749,0.43366141951523,-0.08366286529744645,-2.3186429522915715,-0.23045879524435678,-0.1795563672269093,0.3116759224719893,0.7988337145675037
785,FW510-R12_contig_1_538,K00031,Human Diseases,Cancer: overview,Central carbon metabolism in cancer,"IDH1, IDH2, icd; isocitrate dehydrogenase",ko09160,ko09161,ko05230,1.2681499235055749,0.43366141951523,-0.08366286529744645,-2.3186429522915715,-0.23045879524435678,-0.1795563672269093,0.3116759224719893,0.7988337145675037
875,FW510-R12_contig_1_570,K05591,Brite Hierarchies,Protein families: genetic information processing,Ribosome biogenesis,dbpA; ATP-dependent RNA helicase DbpA,ko09180,ko09182,ko03009,1.0443503661539613,0.5961179707236194,0.30383826562617466,-2.3333927652519506,-0.6027948803916254,-0.1250898110621908,0.6424947000393434,0.47447615416267086
876,FW510-R12_contig_1_570,K05592,Genetic Information Processing,"Folding, sorting and degradation",RNA degradation,"deaD, cshA; ATP-dependent RNA helicase DeaD",ko09120,ko09123,ko03018,1.0443503661539613,0.5961179707236194,0.30383826562617466,-2.3333927652519506,-0.6027948803916254,-0.1250898110621908,0.6424947000393434,0.47447615416267086
877,FW510-R12_contig_1_570,K05592,Brite Hierarchies,Protein families: genetic information processing,Messenger RNA biogenesis,"deaD, cshA; ATP-dependent RNA helicase DeaD",ko09180,ko09182,ko03019,1.0443503661539613,0.5961179707236194,0.30383826562617466,-2.3333927652519506,-0.6027948803916254,-0.1250898110621908,0.6424947000393434,0.47447615416267086
878,FW510-R12_contig_1_570,K05592,Brite Hierarchies,Protein families: genetic information processing,Ribosome biogenesis,"deaD, cshA; ATP-dependent RNA helicase DeaD",ko09180,ko09182,ko03009,1.0443503661539613,0.5961179707236194,0.30383826562617466,-2.3333927652519506,-0.6027948803916254,-0.1250898110621908,0.6424947000393434,0.47447615416267086
900,FW510-R12_contig_1_593,K09914,Not Included in Pathway or Brite,Unclassified,General function prediction,K09914; putative,ko09190,ko09194,ko99996,0.5605186386240434,0.27875160770789886,-0.08018915385951082,-2.349632178024618,-0.602624889000154,0.49657096282983454,0.7219281340908217,0.9746768776316819
928,FW510-R12_contig_1_618,K01754,Metabolism,Amino acid metabolism,"Glycine, serine and threonine metabolism","E4.3.1.19, ilvA, tdcB; threonine dehydratase",ko09100,ko09105,ko00260,-1.6325722531452351,-1.70033201917974,0.12010604556721614,1.0123942171157283,0.22639153178369426,0.4770184456639672,0.7980755416977954,0.6989184904965762
929,FW510-R12_contig_1_618,K01754,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","E4.3.1.19, ilvA, tdcB; threonine dehydratase",ko09100,ko09105,ko00290,-1.6325722531452351,-1.70033201917974,0.12010604556721614,1.0123942171157283,0.22639153178369426,0.4770184456639672,0.7980755416977954,0.6989184904965762
930,FW510-R12_contig_1_619,K01653,Metabolism,Carbohydrate metabolism,Butanoate metabolism,"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit",ko09100,ko09101,ko00650,-1.7024945465491967,-1.5162574770946813,0.10426380953173099,1.2508606252532646,-0.022783138088746314,0.5474630825172839,0.7926140694424306,0.5463335749879129
931,FW510-R12_contig_1_619,K01653,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit",ko09100,ko09101,ko00660,-1.7024945465491967,-1.5162574770946813,0.10426380953173099,1.2508606252532646,-0.022783138088746314,0.5474630825172839,0.7926140694424306,0.5463335749879129
932,FW510-R12_contig_1_619,K01653,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit",ko09100,ko09105,ko00290,-1.7024945465491967,-1.5162574770946813,0.10426380953173099,1.2508606252532646,-0.022783138088746314,0.5474630825172839,0.7926140694424306,0.5463335749879129
933,FW510-R12_contig_1_619,K01653,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit",ko09100,ko09108,ko00770,-1.7024945465491967,-1.5162574770946813,0.10426380953173099,1.2508606252532646,-0.022783138088746314,0.5474630825172839,0.7926140694424306,0.5463335749879129
934,FW510-R12_contig_1_620,K01652,Metabolism,Carbohydrate metabolism,Butanoate metabolism,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09101,ko00650,-1.5793194500782937,-1.6472078830745343,0.09041078818344978,1.2766300538788584,0.05949037109537107,0.39396371614787223,0.7633808655375002,0.6426515383097813
935,FW510-R12_contig_1_620,K01652,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09101,ko00660,-1.5793194500782937,-1.6472078830745343,0.09041078818344978,1.2766300538788584,0.05949037109537107,0.39396371614787223,0.7633808655375002,0.6426515383097813
936,FW510-R12_contig_1_620,K01652,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09105,ko00290,-1.5793194500782937,-1.6472078830745343,0.09041078818344978,1.2766300538788584,0.05949037109537107,0.39396371614787223,0.7633808655375002,0.6426515383097813
937,FW510-R12_contig_1_620,K01652,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit",ko09100,ko09108,ko00770,-1.5793194500782937,-1.6472078830745343,0.09041078818344978,1.2766300538788584,0.05949037109537107,0.39396371614787223,0.7633808655375002,0.6426515383097813
938,FW510-R12_contig_1_621,K00053,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis",ilvC; ketol-acid reductoisomerase,ko09100,ko09105,ko00290,-1.5907637501301681,-1.594392159786429,0.15973886040637827,1.3355262460353279,0.10228589104050789,0.10854209446818526,0.7725486407544089,0.70651417721179
939,FW510-R12_contig_1_621,K00053,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,ilvC; ketol-acid reductoisomerase,ko09100,ko09108,ko00770,-1.5907637501301681,-1.594392159786429,0.15973886040637827,1.3355262460353279,0.10228589104050789,0.10854209446818526,0.7725486407544089,0.70651417721179
940,FW510-R12_contig_1_622,K01687,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis",ilvD; dihydroxy-acid dehydratase,ko09100,ko09105,ko00290,-1.4540710670663595,-1.6040190102361997,0.145387431000548,1.4849911398304432,0.1835178173092534,-0.1803617765727407,0.6594768850651852,0.7650785806698658
941,FW510-R12_contig_1_622,K01687,Metabolism,Metabolism of cofactors and vitamins,Pantothenate and CoA biosynthesis,ilvD; dihydroxy-acid dehydratase,ko09100,ko09108,ko00770,-1.4540710670663595,-1.6040190102361997,0.145387431000548,1.4849911398304432,0.1835178173092534,-0.1803617765727407,0.6594768850651852,0.7650785806698658
942,FW510-R12_contig_1_623,K00052,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,"leuB, IMDH; 3-isopropylmalate dehydrogenase",ko09100,ko09101,ko00660,-1.454668688369462,-1.5961862564873146,0.1320456304730872,1.5871999313057588,0.14718502034392422,-0.05979120249640799,0.6324558917182457,0.6117596735121666
943,FW510-R12_contig_1_623,K00052,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","leuB, IMDH; 3-isopropylmalate dehydrogenase",ko09100,ko09105,ko00290,-1.454668688369462,-1.5961862564873146,0.1320456304730872,1.5871999313057588,0.14718502034392422,-0.05979120249640799,0.6324558917182457,0.6117596735121666
944,FW510-R12_contig_1_624,K01704,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,"leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33",ko09100,ko09101,ko00660,-1.544031481392284,-1.496358822127283,0.1860222281661625,1.5753516347057002,0.08497820752137268,-0.10080347984091961,0.6966643811747344,0.5981773317925165
945,FW510-R12_contig_1_624,K01704,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33",ko09100,ko09105,ko00290,-1.544031481392284,-1.496358822127283,0.1860222281661625,1.5753516347057002,0.08497820752137268,-0.10080347984091961,0.6966643811747344,0.5981773317925165
946,FW510-R12_contig_1_625,K01703,Metabolism,Carbohydrate metabolism,C5-Branched dibasic acid metabolism,"leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33",ko09100,ko09101,ko00660,-1.572665228218933,-1.5288897147430134,0.06563396899089081,1.4864431908110207,0.25985714741694116,-0.0536943590090034,0.7086894693340805,0.6346255254180188
947,FW510-R12_contig_1_625,K01703,Metabolism,Amino acid metabolism,"Valine, leucine and isoleucine biosynthesis","leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33",ko09100,ko09105,ko00290,-1.572665228218933,-1.5288897147430134,0.06563396899089081,1.4864431908110207,0.25985714741694116,-0.0536943590090034,0.7086894693340805,0.6346255254180188
948,FW510-R12_contig_1_625,K01703,Metabolism,Biosynthesis of other secondary metabolites,Glucosinolate biosynthesis,"leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33",ko09100,ko09110,ko00966,-1.572665228218933,-1.5288897147430134,0.06563396899089081,1.4864431908110207,0.25985714741694116,-0.0536943590090034,0.7086894693340805,0.6346255254180188
949,FW510-R12_contig_1_626,K00824,Metabolism,Amino acid metabolism,Lysine degradation,dat; D-alanine transaminase,ko09100,ko09105,ko00310,-1.5760898484871517,-1.4250704654573048,0.08461276254191784,1.6169837081228908,0.6235274086375739,-0.2344009046498634,0.5059189568530903,0.40451838243884425
950,FW510-R12_contig_1_626,K00824,Metabolism,Amino acid metabolism,Arginine and proline metabolism,dat; D-alanine transaminase,ko09100,ko09105,ko00330,-1.5760898484871517,-1.4250704654573048,0.08461276254191784,1.6169837081228908,0.6235274086375739,-0.2344009046498634,0.5059189568530903,0.40451838243884425
951,FW510-R12_contig_1_626,K00824,Metabolism,Amino acid metabolism,Phenylalanine metabolism,dat; D-alanine transaminase,ko09100,ko09105,ko00360,-1.5760898484871517,-1.4250704654573048,0.08461276254191784,1.6169837081228908,0.6235274086375739,-0.2344009046498634,0.5059189568530903,0.40451838243884425
952,FW510-R12_contig_1_626,K00824,Metabolism,Metabolism of other amino acids,D-Amino acid metabolism,dat; D-alanine transaminase,ko09100,ko09106,ko00470,-1.5760898484871517,-1.4250704654573048,0.08461276254191784,1.6169837081228908,0.6235274086375739,-0.2344009046498634,0.5059189568530903,0.40451838243884425
